Sno,Date,Province/State,Country,Last Update,Confirmed,Deaths,Recovered
347,1/29/2020 21:00,Guizhou,Mainland China,1/29/2020 21:00,12,0,1
348,1/29/2020 21:00,Ningxia,Mainland China,1/29/2020 21:00,12,0,0
349,1/29/2020 21:00,Hong Kong,Hong Kong,1/29/2020 21:00,10,0,0
350,1/29/2020 21:00,Taiwan,Taiwan,1/29/2020 21:00,8,0,0
351,1/29/2020 21:00,Macau,Macau,1/29/2020 21:00,7,0,0
352,1/29/2020 21:00,Qinghai,Mainland China,1/29/2020 21:00,6,0,0
353,1/29/2020 21:00,Tibet,Mainland China,1/29/2020 21:00,1,0,0
354,1/29/2020 21:00,Washington,US,1/29/2020 21:00,1,0,0
355,1/29/2020 21:00,Illinois,US,1/29/2020 21:00,1,0,0
356,1/29/2020 21:00,California,US,1/29/2020 21:00,2,0,0
357,1/29/2020 21:00,Arizona,US,1/29/2020 21:00,1,0,0
358,1/29/2020 21:00,,Japan,1/29/2020 21:00,11,0,1
359,1/29/2020 21:00,,Thailand,1/29/2020 21:00,14,0,5
360,1/29/2020 21:00,,South Korea,1/29/2020 21:00,4,0,0
361,1/29/2020 21:00,,Singapore,1/29/2020 21:00,10,0,0
362,1/29/2020 21:00,,Vietnam,1/29/2020 21:00,2,0,0
363,1/29/2020 21:00,,France,1/29/2020 21:00,5,0,0
364,1/29/2020 21:00,,Nepal,1/29/2020 21:00,1,0,0
365,1/29/2020 21:00,,Malaysia,1/29/2020 21:00,7,0,0
366,1/29/2020 21:00,Ontario,Canada,1/29/2020 21:00,2,0,0
367,1/29/2020 21:00,British Columbia,Canada,1/29/2020 21:00,1,0,0
368,1/29/2020 21:00,,Cambodia,1/29/2020 21:00,1,0,0
369,1/29/2020 21:00,,Sri Lanka,1/29/2020 21:00,1,0,0
370,1/29/2020 21:00,New South Wales,Australia,1/29/2020 21:00,4,0,0
371,1/29/2020 21:00,Victoria,Australia,1/29/2020 21:00,2,0,0
372,1/29/2020 21:00,Queensland,Australia,1/29/2020 21:00,1,0,0
373,1/29/2020 21:00,Bavaria,Germany,1/29/2020 21:00,4,0,0
374,1/29/2020 21:00,,Finland,1/29/2020 21:00,1,0,0
375,1/29/2020 21:00,,United Arab Emirates,1/29/2020 21:00,4,0,0
376,1/30/2020 21:30,Hubei,Mainland China,1/30/2020 21:30,5806,204,116
377,1/30/2020 21:30,Zhejiang,Mainland China,1/30/2020 21:30,537,0,9
378,1/30/2020 21:30,Guangdong,Mainland China,1/30/2020 21:30,393,0,11
379,1/30/2020 21:30,Henan,Mainland China,1/30/2020 21:30,352,2,3
380,1/30/2020 21:30,Hunan,Mainland China,1/30/2020 21:30,332,0,2
381,1/30/2020 21:30,Jiangxi,Mainland China,1/30/2020 21:30,240,0,7
382,1/30/2020 21:30,Anhui,Mainland China,1/30/2020 21:30,237,0,3
383,1/30/2020 21:30,Chongqing,Mainland China,1/30/2020 21:30,206,0,1
384,1/30/2020 21:30,Shandong,Mainland China,1/30/2020 21:30,178,0,2
385,1/30/2020 21:30,Sichuan,Mainland China,1/30/2020 21:30,177,1,1
386,1/30/2020 21:30,Jiangsu,Mainland China,1/30/2020 21:30,168,0,2
387,1/30/2020 21:30,Shanghai,Mainland China,1/30/2020 21:30,128,1,9
388,1/30/2020 21:30,Beijing,Mainland China,1/30/2020 21:30,121,1,5
389,1/30/2020 21:30,Fujian,Mainland China,1/30/2020 21:30,101,0,0
390,1/30/2020 21:30,Guangxi,Mainland China,1/30/2020 21:30,87,0,2
391,1/30/2020 21:30,Hebei,Mainland China,1/30/2020 21:30,82,1,0
392,1/30/2020 21:30,Yunnan,Mainland China,1/30/2020 21:30,76,0,0
393,1/30/2020 21:30,Shaanxi,Mainland China,1/30/2020 21:30,87,0,0
394,1/30/2020 21:30,Heilongjiang,Mainland China,1/30/2020 21:30,59,2,0
395,1/30/2020 21:30,Hainan,Mainland China,1/30/2020 21:30,50,1,1
396,1/30/2020 21:30,Liaoning,Mainland China,1/30/2020 21:30,45,0,1
397,1/30/2020 21:30,Shanxi,Mainland China,1/30/2020 21:30,39,0,1
398,1/30/2020 21:30,Tianjin,Mainland China,1/30/2020 21:30,32,0,0
399,1/30/2020 21:30,Gansu,Mainland China,1/30/2020 21:30,29,0,0
400,1/30/2020 21:30,Ningxia,Mainland China,1/30/2020 21:30,21,0,1
401,1/30/2020 21:30,Inner Mongolia,Mainland China,1/30/2020 21:30,20,0,0
402,1/30/2020 21:30,Xinjiang,Mainland China,1/30/2020 21:30,17,0,0
403,1/30/2020 21:30,Guizhou,Mainland China,1/30/2020 21:30,15,0,1
404,1/30/2020 21:30,Jilin,Mainland China,1/30/2020 21:30,14,0,1
405,1/30/2020 21:30,Hong Kong,Hong Kong,1/30/2020 21:30,12,0,0
406,1/30/2020 21:30,Taiwan,Taiwan,1/30/2020 21:30,9,0,0
407,1/30/2020 21:30,Qinghai,Mainland China,1/30/2020 21:30,8,0,0
408,1/30/2020 21:30,Macau,Macau,1/30/2020 21:30,7,0,0
409,1/30/2020 21:30,Tibet,Mainland China,1/30/2020 21:30,1,0,0
410,1/30/2020 21:30,Washington,US,1/30/2020 21:30,1,0,0
411,1/30/2020 21:30,Illinois,US,1/30/2020 21:30,2,0,0
412,1/30/2020 21:30,California,US,1/30/2020 21:30,2,0,0
413,1/30/2020 21:30,Arizona,US,1/30/2020 21:30,1,0,0
414,1/30/2020 21:30,,Japan,1/30/2020 21:30,11,0,1
415,1/30/2020 21:30,,Thailand,1/30/2020 21:30,14,0,5
416,1/30/2020 21:30,,South Korea,1/30/2020 21:30,6,0,0
417,1/30/2020 21:30,,Singapore,1/30/2020 21:30,10,0,0
418,1/30/2020 21:30,,Vietnam,1/30/2020 21:30,2,0,0
419,1/30/2020 21:30,,France,1/30/2020 21:30,5,0,0
420,1/30/2020 21:30,,Nepal,1/30/2020 21:30,1,0,0
421,1/30/2020 21:30,,Malaysia,1/30/2020 21:30,8,0,0
422,1/30/2020 21:30,Ontario,Canada,1/30/2020 21:30,2,0,0
423,1/30/2020 21:30,British Columbia,Canada,1/30/2020 21:30,1,0,0
424,1/30/2020 21:30,,Cambodia,1/30/2020 21:30,1,0,0
425,1/30/2020 21:30,,Sri Lanka,1/30/2020 21:30,1,0,0
426,1/30/2020 21:30,New South Wales,Australia,1/30/2020 21:30,4,0,2
427,1/30/2020 21:30,Victoria,Australia,1/30/2020 21:30,2,0,0
428,1/30/2020 21:30,Queensland,Australia,1/30/2020 21:30,3,0,0
429,1/30/2020 21:30,Bavaria,Germany,1/30/2020 21:30,4,0,0
430,1/30/2020 21:30,,Finland,1/30/2020 21:30,1,0,0
431,1/30/2020 21:30,,United Arab Emirates,1/30/2020 21:30,4,0,0
432,1/30/2020 21:30,,Philippines,1/30/2020 21:30,1,0,0
433,1/30/2020 21:30,,India,1/30/2020 21:30,1,0,0
434,1/30/2020 21:30,,Italy,1/30/2020 21:30,2,0,0
435,1/31/2020 19:00,Hubei,Mainland China,1/31/2020 19:00,7153,249,169
436,1/31/2020 19:00,Zhejiang,Mainland China,1/31/2020 19:00,537,0,14
437,1/31/2020 19:00,Guangdong,Mainland China,1/31/2020 19:00,436,0,10
438,1/31/2020 19:00,Henan,Mainland China,1/31/2020 19:00,352,2,3
439,1/31/2020 19:00,Hunan,Mainland China,1/31/2020 19:00,332,0,3
440,1/31/2020 19:00,Jiangxi,Mainland China,1/31/2020 19:00,240,0,7
441,1/31/2020 19:00,Chongqing,Mainland China,1/31/2020 19:00,238,1,1
442,1/31/2020 19:00,Anhui,Mainland China,1/31/2020 19:00,237,0,3
443,1/31/2020 19:00,Shandong,Mainland China,1/31/2020 19:00,184,0,2
444,1/31/2020 19:00,Sichuan,Mainland China,1/31/2020 19:00,177,1,1
445,1/31/2020 19:00,Jiangsu,Mainland China,1/31/2020 19:00,168,0,5
446,1/31/2020 19:00,Shanghai,Mainland China,1/31/2020 19:00,153,1,9
447,1/31/2020 19:00,Beijing,Mainland China,1/31/2020 19:00,139,1,5
448,1/31/2020 19:00,Fujian,Mainland China,1/31/2020 19:00,120,0,0
449,1/31/2020 19:00,Hebei,Mainland China,1/31/2020 19:00,96,1,0
450,1/31/2020 19:00,Guangxi,Mainland China,1/31/2020 19:00,88,0,2
451,1/31/2020 19:00,Shaanxi,Mainland China,1/31/2020 19:00,87,0,0
452,1/31/2020 19:00,Yunnan,Mainland China,1/31/2020 19:00,83,0,1
453,1/31/2020 19:00,Liaoning,Mainland China,1/31/2020 19:00,60,0,1
454,1/31/2020 19:00,Heilongjiang,Mainland China,1/31/2020 19:00,59,2,0
455,1/31/2020 19:00,Hainan,Mainland China,1/31/2020 19:00,58,1,1
456,1/31/2020 19:00,Shanxi,Mainland China,1/31/2020 19:00,47,0,1
457,1/31/2020 19:00,Gansu,Mainland China,1/31/2020 19:00,35,0,0
458,1/31/2020 19:00,Tianjin,Mainland China,1/31/2020 19:00,32,0,0
459,1/31/2020 19:00,Guizhou,Mainland China,1/31/2020 19:00,29,0,2
460,1/31/2020 19:00,Ningxia,Mainland China,1/31/2020 19:00,21,0,1
461,1/31/2020 19:00,Inner Mongolia,Mainland China,1/31/2020 19:00,20,0,0
462,1/31/2020 19:00,Xinjiang,Mainland China,1/31/2020 19:00,17,0,0
463,1/31/2020 19:00,Jilin,Mainland China,1/31/2020 19:00,14,0,1
464,1/31/2020 19:00,Hong Kong,Hong Kong,1/31/2020 19:00,13,0,0
465,1/31/2020 19:00,Taiwan,Taiwan,1/31/2020 19:00,10,0,0
466,1/31/2020 19:00,Qinghai,Mainland China,1/31/2020 19:00,8,0,0
467,1/31/2020 19:00,Macau,Macau,1/31/2020 19:00,7,0,0
468,1/31/2020 19:00,Tibet,Mainland China,1/31/2020 19:00,1,0,0
469,1/31/2020 19:00,Washington,US,1/31/2020 19:00,1,0,0
470,1/31/2020 19:00,Illinois,US,1/31/2020 19:00,2,0,0
471,1/31/2020 19:00,California,US,1/31/2020 19:00,3,0,0
472,1/31/2020 19:00,Arizona,US,1/31/2020 19:00,1,0,0
473,1/31/2020 19:00,,Japan,1/31/2020 19:00,17,0,1
474,1/31/2020 19:00,,Thailand,1/31/2020 19:00,19,0,7
475,1/31/2020 19:00,,South Korea,1/31/2020 19:00,11,0,0
476,1/31/2020 19:00,,Singapore,1/31/2020 19:00,16,0,0
477,1/31/2020 19:00,,Vietnam,1/31/2020 19:00,2,0,0
478,1/31/2020 19:00,,France,1/31/2020 19:00,6,0,0
479,1/31/2020 19:00,,Nepal,1/31/2020 19:00,1,0,0
480,1/31/2020 19:00,,Malaysia,1/31/2020 19:00,8,0,0
481,1/31/2020 19:00,Ontario,Canada,1/31/2020 19:00,2,0,0
482,1/31/2020 19:00,British Columbia,Canada,1/31/2020 19:00,1,0,0
483,1/31/2020 19:00,,Cambodia,1/31/2020 19:00,1,0,0
484,1/31/2020 19:00,,Sri Lanka,1/31/2020 19:00,1,0,0
485,1/31/2020 19:00,New South Wales,Australia,1/31/2020 19:00,4,0,2
486,1/31/2020 19:00,Victoria,Australia,1/31/2020 19:00,2,0,0
487,1/31/2020 19:00,Queensland,Australia,1/31/2020 19:00,3,0,0
488,1/31/2020 19:00,Bavaria,Germany,1/31/2020 19:00,7,0,0
489,1/31/2020 19:00,,Finland,1/31/2020 19:00,1,0,0
490,1/31/2020 19:00,,United Arab Emirates,1/31/2020 19:00,4,0,0
491,1/31/2020 19:00,,Philippines,1/31/2020 19:00,1,0,0
492,1/31/2020 19:00,,India,1/31/2020 19:00,1,0,0
493,1/31/2020 19:00,,Italy,1/31/2020 19:00,2,0,0
494,1/31/2020 19:00,,Sweden,1/31/2020 19:00,1,0,0
495,1/31/2020 19:00,,Russia,1/31/2020 19:00,2,0,0
496,1/31/2020 19:00,,Spain,1/31/2020 19:00,1,0,0
497,1/31/2020 19:00,,UK,1/31/2020 19:00,2,0,0
498,2/1/2020 23:00,Hubei,Mainland China,1/2/2020 23:33,9074,294,215
499,2/1/2020 23:00,Zhejiang,Mainland China,2/2/2020 2:13,661,0,23
500,2/1/2020 23:00,Guangdong,Mainland China,2/2/2020 1:23,604,0,14
501,2/1/2020 23:00,Henan,Mainland China,2/2/2020 0:53,493,2,4
502,2/1/2020 23:00,Hunan,Mainland China,2/2/2020 1:53,463,0,8
503,2/1/2020 23:00,Anhui,Mainland China,2/2/2020 1:33,340,0,5
504,2/1/2020 23:00,Jiangxi,Mainland China,2/2/2020 1:23,333,0,10
505,2/1/2020 23:00,Chongqing,Mainland China,1/2/2020 23:43,262,1,3
506,2/1/2020 23:00,Jiangsu,Mainland China,2/2/2020 1:13,236,0,6
507,2/1/2020 23:00,Sichuan,Mainland China,2/2/2020 1:03,231,1,3
508,2/1/2020 23:00,Shandong,Mainland China,2/2/2020 1:03,225,0,5
509,2/1/2020 23:00,Beijing,Mainland China,2/2/2020 3:05,183,1,9
510,2/1/2020 23:00,Shanghai,Mainland China,2/2/2020 0:23,177,1,10
511,2/1/2020 23:00,Fujian,Mainland China,2/2/2020 3:43,159,0,0
512,2/1/2020 23:00,Shaanxi,Mainland China,2/2/2020 3:23,116,0,0
513,2/1/2020 23:00,Guangxi,Mainland China,2/2/2020 0:23,111,0,2
514,2/1/2020 23:00,Hebei,Mainland China,2/2/2020 2:53,104,1,3
515,2/1/2020 23:00,Heilongjiang,Mainland China,2/2/2020 3:23,95,2,2
516,2/1/2020 23:00,Yunnan,Mainland China,1/2/2020 15:53,93,0,2
517,2/1/2020 23:00,Liaoning,Mainland China,1/2/2020 15:23,64,0,1
518,2/1/2020 23:00,Hainan,Mainland China,2/2/2020 1:03,63,1,1
519,2/1/2020 23:00,Shanxi,Mainland China,1/2/2020 23:33,56,0,1
520,2/1/2020 23:00,Tianjin,Mainland China,2/2/2020 2:03,45,0,0
521,2/1/2020 23:00,Gansu,Mainland China,1/2/2020 15:43,40,0,0
522,2/1/2020 23:00,Guizhou,Mainland China,2/2/2020 1:03,38,0,2
523,2/1/2020 23:00,Ningxia,Mainland China,2/2/2020 1:43,28,0,0
524,2/1/2020 23:00,Inner Mongolia,Mainland China,2/2/2020 3:43,27,0,1
525,2/1/2020 23:00,Jilin,Mainland China,2/2/2020 2:33,23,0,1
526,2/1/2020 23:00,Xinjiang,Mainland China,2/2/2020 0:43,21,0,0
527,2/1/2020 23:00,,Japan,1/2/2020 18:53,20,0,1
528,2/1/2020 23:00,,Thailand,1/31/2020 10:37,19,0,5
529,2/1/2020 23:00,,Singapore,2/2/2020 1:03,18,0,0
530,2/1/2020 23:00,,South Korea,2/2/2020 2:23,15,0,0
531,2/1/2020 23:00,Hong Kong,Hong Kong,2/2/2020 1:03,14,0,0
532,2/1/2020 23:00,Taiwan,Taiwan,1/31/2020 15:20,10,0,0
533,2/1/2020 23:00,Qinghai,Mainland China,1/2/2020 5:37,9,0,0
534,2/1/2020 23:00,,Germany,1/2/2020 23:33,8,0,0
535,2/1/2020 23:00,,Malaysia,1/31/2020 8:15,8,0,0
536,2/1/2020 23:00,Macau,Macau,1/31/2020 8:15,7,0,0
537,2/1/2020 23:00,,France,1/2/2020 1:52,6,0,0
538,2/1/2020 23:00,,Vietnam,1/2/2020 7:38,6,0,1
539,2/1/2020 23:00,New South Wales,Australia,1/2/2020 18:12,4,0,2
540,2/1/2020 23:00,Victoria,Australia,1/2/2020 18:12,4,0,0
541,2/1/2020 23:00,,United Arab Emirates,1/31/2020 8:15,4,0,0
542,2/1/2020 23:00,Queensland,Australia,1/2/2020 18:12,2,0,0
543,2/1/2020 23:00,Ontario,Canada,1/2/2020 18:12,3,0,0
544,2/1/2020 23:00,,Italy,1/31/2020 8:15,2,0,0
545,2/1/2020 23:00,,Philippines,2/2/2020 3:33,2,1,0
546,2/1/2020 23:00,,Russia,1/31/2020 16:13,2,0,0
547,2/1/2020 23:00,,UK,1/2/2020 1:52,2,0,0
548,2/1/2020 23:00,"Chicago, IL",US,1/2/2020 19:43,2,0,0
549,2/1/2020 23:00,South Australia,Australia,1/2/2020 18:12,2,0,0
550,2/1/2020 23:00,,Cambodia,1/31/2020 8:15,1,0,0
551,2/1/2020 23:00,British Columbia,Canada,1/2/2020 18:12,1,0,0
552,2/1/2020 23:00,,Finland,1/31/2020 8:15,1,0,0
553,2/1/2020 23:00,,India,1/31/2020 8:15,1,0,0
554,2/1/2020 23:00,Tibet,Mainland China,1/2/2020 1:52,1,0,0
555,2/1/2020 23:00,,Nepal,1/31/2020 8:15,1,0,0
556,2/1/2020 23:00,,Spain,1/2/2020 23:43,1,0,0
557,2/1/2020 23:00,,Sri Lanka,1/31/2020 8:15,1,0,0
558,2/1/2020 23:00,,Sweden,1/2/2020 2:13,1,0,0
559,2/1/2020 23:00,"Boston, MA",US,1/2/2020 19:43,1,0,0
560,2/1/2020 23:00,"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
561,2/1/2020 23:00,"Orange, CA",US,1/2/2020 19:53,1,0,0
562,2/1/2020 23:00,"Santa Clara, CA",US,1/2/2020 19:53,1,0,0
563,2/1/2020 23:00,"Seattle, WA",US,1/2/2020 19:43,1,0,0
564,2/1/2020 23:00,"Tempe, AZ",US,1/2/2020 19:43,1,0,0
565,2/2/2020 21:00,Hubei,Mainland China,2/2/2020 23:43,11177,350,295
566,2/2/2020 21:00,Zhejiang,Mainland China,3/2/2020 1:33,724,0,36
567,2/2/2020 21:00,Guangdong,Mainland China,3/2/2020 1:33,683,0,15
568,2/2/2020 21:00,Henan,Mainland China,3/2/2020 1:03,566,2,14
569,2/2/2020 21:00,Hunan,Mainland China,3/2/2020 1:33,521,0,16
570,2/2/2020 21:00,Anhui,Mainland China,3/2/2020 0:53,408,0,7
571,2/2/2020 21:00,Jiangxi,Mainland China,3/2/2020 1:33,391,0,18
572,2/2/2020 21:00,Chongqing,Mainland China,2/2/2020 23:33,300,2,7
573,2/2/2020 21:00,Jiangsu,Mainland China,3/2/2020 1:03,271,0,7
574,2/2/2020 21:00,Sichuan,Mainland China,3/2/2020 1:03,254,1,12
575,2/2/2020 21:00,Shandong,Mainland China,3/2/2020 1:13,246,0,6
576,2/2/2020 21:00,Shanghai,Mainland China,3/2/2020 0:03,193,1,10
577,2/2/2020 21:00,Beijing,Mainland China,2/2/2020 8:43,191,1,9
578,2/2/2020 21:00,Fujian,Mainland China,2/2/2020 3:43,159,0,0
579,2/2/2020 21:00,Guangxi,Mainland China,3/2/2020 0:13,127,0,2
580,2/2/2020 21:00,Shaanxi,Mainland China,2/2/2020 3:23,116,0,0
581,2/2/2020 21:00,Hebei,Mainland China,3/2/2020 0:23,113,1,3
582,2/2/2020 21:00,Yunnan,Mainland China,2/2/2020 18:03,105,0,3
583,2/2/2020 21:00,Heilongjiang,Mainland China,2/2/2020 3:23,95,2,2
584,2/2/2020 21:00,Hainan,Mainland China,3/2/2020 0:43,71,1,4
585,2/2/2020 21:00,Liaoning,Mainland China,2/2/2020 18:03,70,0,1
586,2/2/2020 21:00,Shanxi,Mainland China,2/2/2020 23:23,66,0,3
587,2/2/2020 21:00,Gansu,Mainland China,2/2/2020 23:43,51,0,3
588,2/2/2020 21:00,Tianjin,Mainland China,2/2/2020 9:43,48,0,1
589,2/2/2020 21:00,Guizhou,Mainland China,3/2/2020 1:03,46,0,2
590,2/2/2020 21:00,Jilin,Mainland China,3/2/2020 0:53,31,0,1
591,2/2/2020 21:00,Ningxia,Mainland China,2/2/2020 1:43,28,0,0
592,2/2/2020 21:00,Inner Mongolia,Mainland China,2/2/2020 3:43,27,0,1
593,2/2/2020 21:00,Xinjiang,Mainland China,3/2/2020 1:13,24,0,0
594,2/2/2020 21:00,,Japan,1/2/2020 18:53,20,0,1
595,2/2/2020 21:00,,Thailand,1/31/2020 10:37,19,0,5
596,2/2/2020 21:00,,Singapore,2/2/2020 1:03,18,0,0
597,2/2/2020 21:00,Hong Kong,Hong Kong,2/2/2020 23:53,15,0,0
598,2/2/2020 21:00,,South Korea,2/2/2020 2:23,15,0,0
599,2/2/2020 21:00,Qinghai,Mainland China,2/2/2020 5:33,11,0,0
600,2/2/2020 21:00,,Germany,2/2/2020 18:03,10,0,0
601,2/2/2020 21:00,Taiwan,Taiwan,1/31/2020 15:20,10,0,0
602,2/2/2020 21:00,Macau,Macau,2/2/2020 4:23,8,0,0
603,2/2/2020 21:00,,Malaysia,1/31/2020 8:15,8,0,0
604,2/2/2020 21:00,,France,1/2/2020 1:52,6,0,0
605,2/2/2020 21:00,,Vietnam,1/2/2020 7:38,6,0,1
606,2/2/2020 21:00,,United Arab Emirates,2/2/2020 5:43,5,0,0
607,2/2/2020 21:00,New South Wales,Australia,1/2/2020 18:12,4,0,2
608,2/2/2020 21:00,Victoria,Australia,1/2/2020 18:12,4,0,0
609,2/2/2020 21:00,Ontario,Canada,1/2/2020 18:12,3,0,0
610,2/2/2020 21:00,Queensland,Australia,2/2/2020 22:33,2,0,0
611,2/2/2020 21:00,South Australia,Australia,2/2/2020 22:33,2,0,0
612,2/2/2020 21:00,,India,2/2/2020 6:03,2,0,0
613,2/2/2020 21:00,,Italy,1/31/2020 8:15,2,0,0
614,2/2/2020 21:00,,Philippines,2/2/2020 3:33,2,1,0
615,2/2/2020 21:00,,Russia,1/31/2020 16:13,2,0,0
616,2/2/2020 21:00,,UK,1/2/2020 1:52,2,0,0
617,2/2/2020 21:00,"Chicago, IL",US,1/2/2020 19:43,2,0,0
618,2/2/2020 21:00,"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
619,2/2/2020 21:00,,Cambodia,1/31/2020 8:15,1,0,0
620,2/2/2020 21:00,British Columbia,Canada,1/2/2020 18:12,1,0,0
621,2/2/2020 21:00,,Finland,1/31/2020 8:15,1,0,0
622,2/2/2020 21:00,Tibet,Mainland China,1/2/2020 1:52,1,0,0
623,2/2/2020 21:00,,Nepal,1/31/2020 8:15,1,0,0
624,2/2/2020 21:00,,Spain,1/2/2020 23:43,1,0,0
625,2/2/2020 21:00,,Sri Lanka,1/31/2020 8:15,1,0,0
626,2/2/2020 21:00,,Sweden,1/2/2020 2:13,1,0,0
627,2/2/2020 21:00,"Boston, MA",US,1/2/2020 19:43,1,0,0
628,2/2/2020 21:00,"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
629,2/2/2020 21:00,"Orange, CA",US,1/2/2020 19:53,1,0,0
630,2/2/2020 21:00,"Seattle, WA",US,1/2/2020 19:43,1,0,0
631,2/2/2020 21:00,"Tempe, AZ",US,1/2/2020 19:43,1,0,0
632,2/3/2020 21:40,Hubei,Mainland China,4/2/2020 1:23,13522,414,396
633,2/3/2020 21:40,Zhejiang,Mainland China,4/2/2020 1:43,829,0,48
634,2/3/2020 21:40,Guangdong,Mainland China,4/2/2020 1:43,797,0,21
635,2/3/2020 21:40,Henan,Mainland China,4/2/2020 1:23,675,2,20
636,2/3/2020 21:40,Hunan,Mainland China,4/2/2020 1:43,593,0,22
637,2/3/2020 21:40,Anhui,Mainland China,4/2/2020 0:43,480,0,14
638,2/3/2020 21:40,Jiangxi,Mainland China,4/2/2020 1:43,476,0,19
639,2/3/2020 21:40,Chongqing,Mainland China,3/2/2020 23:43,337,2,9
640,2/3/2020 21:40,Jiangsu,Mainland China,4/2/2020 1:03,308,0,8
641,2/3/2020 21:40,Sichuan,Mainland China,4/2/2020 1:43,282,1,14
642,2/3/2020 21:40,Shandong,Mainland China,4/2/2020 0:53,270,0,7
643,2/3/2020 21:40,Beijing,Mainland China,3/2/2020 9:23,212,1,12
644,2/3/2020 21:40,Shanghai,Mainland China,4/2/2020 0:13,208,1,10
645,2/3/2020 21:40,Fujian,Mainland China,3/2/2020 11:33,179,0,1
646,2/3/2020 21:40,Heilongjiang,Mainland China,4/2/2020 0:53,155,2,2
647,2/3/2020 21:40,Shaanxi,Mainland China,4/2/2020 2:33,142,0,1
648,2/3/2020 21:40,Guangxi,Mainland China,4/2/2020 0:33,139,0,7
649,2/3/2020 21:40,Hebei,Mainland China,4/2/2020 0:23,126,1,3
650,2/3/2020 21:40,Yunnan,Mainland China,3/2/2020 23:23,117,0,5
651,2/3/2020 21:40,Hainan,Mainland China,4/2/2020 0:43,79,1,4
652,2/3/2020 21:40,Liaoning,Mainland China,3/2/2020 17:11,74,0,1
653,2/3/2020 21:40,Shanxi,Mainland China,3/2/2020 23:13,74,0,2
654,2/3/2020 21:40,Tianjin,Mainland China,3/2/2020 13:53,60,0,1
655,2/3/2020 21:40,Guizhou,Mainland China,4/2/2020 1:03,56,0,2
656,2/3/2020 21:40,Gansu,Mainland China,3/2/2020 23:03,55,0,3
657,2/3/2020 21:40,Jilin,Mainland China,4/2/2020 0:23,42,0,1
658,2/3/2020 21:40,Inner Mongolia,Mainland China,3/2/2020 3:03,34,0,1
659,2/3/2020 21:40,Ningxia,Mainland China,4/2/2020 2:13,34,0,1
660,2/3/2020 21:40,Xinjiang,Mainland China,4/2/2020 1:33,29,0,0
661,2/3/2020 21:40,,Japan,1/2/2020 18:53,20,0,1
662,2/3/2020 21:40,,Thailand,1/31/2020 10:37,19,0,5
663,2/3/2020 21:40,,Singapore,2/2/2020 1:03,18,0,0
664,2/3/2020 21:40,Hong Kong,Hong Kong,2/2/2020 23:53,15,0,0
665,2/3/2020 21:40,Qinghai,Mainland China,4/2/2020 1:33,15,0,0
666,2/3/2020 21:40,,South Korea,2/2/2020 2:23,15,0,0
667,2/3/2020 21:40,,Germany,3/2/2020 20:53,12,0,0
668,2/3/2020 21:40,Taiwan,Taiwan,1/31/2020 15:20,10,0,0
669,2/3/2020 21:40,Macau,Macau,2/2/2020 4:23,8,0,0
670,2/3/2020 21:40,,Malaysia,1/31/2020 8:15,8,0,0
671,2/3/2020 21:40,,Vietnam,3/2/2020 21:43,8,0,1
672,2/3/2020 21:40,,France,1/2/2020 1:52,6,0,0
673,2/3/2020 21:40,,United Arab Emirates,2/2/2020 5:43,5,0,0
674,2/3/2020 21:40,New South Wales,Australia,1/2/2020 18:12,4,0,2
675,2/3/2020 21:40,Victoria,Australia,1/2/2020 18:12,4,0,0
676,2/3/2020 21:40,,India,3/2/2020 21:43,3,0,0
677,2/3/2020 21:40,Queensland,Australia,2/2/2020 22:33,2,0,0
678,2/3/2020 21:40,South Australia,Australia,2/2/2020 22:33,2,0,0
679,2/3/2020 21:40,"Toronto, ON",Canada,4/2/2020 0:13,2,0,0
680,2/3/2020 21:40,,Italy,1/31/2020 8:15,2,0,0
681,2/3/2020 21:40,,Philippines,2/2/2020 3:33,2,1,0
682,2/3/2020 21:40,,Russia,1/31/2020 16:13,2,0,0
683,2/3/2020 21:40,,UK,1/2/2020 1:52,2,0,0
684,2/3/2020 21:40,"Chicago, IL",US,1/2/2020 19:43,2,0,0
685,2/3/2020 21:40,"San Benito, CA",US,3/2/2020 3:53,2,0,0
686,2/3/2020 21:40,"Santa Clara, CA",US,3/2/2020 0:43,2,0,0
687,2/3/2020 21:40,,Cambodia,1/31/2020 8:15,1,0,0
688,2/3/2020 21:40,British Columbia,Canada,1/2/2020 18:12,1,0,0
689,2/3/2020 21:40,"London, ON",Canada,4/2/2020 0:03,1,0,0
690,2/3/2020 21:40,,Finland,1/31/2020 8:15,1,0,0
691,2/3/2020 21:40,Tibet,Mainland China,1/2/2020 1:52,1,0,0
692,2/3/2020 21:40,,Nepal,1/31/2020 8:15,1,0,0
693,2/3/2020 21:40,,Spain,1/2/2020 23:43,1,0,0
694,2/3/2020 21:40,,Sri Lanka,1/31/2020 8:15,1,0,0
695,2/3/2020 21:40,,Sweden,1/2/2020 2:13,1,0,0
696,2/3/2020 21:40,"Boston, MA",US,1/2/2020 19:43,1,0,0
697,2/3/2020 21:40,"Los Angeles, CA",US,1/2/2020 19:53,1,0,0
698,2/3/2020 21:40,"Orange, CA",US,1/2/2020 19:53,1,0,0
